151.990,3240.400,11.338,1.172,4.700,14
162.120,3243.600,11.341,1.173,4.700,15
172.250,3246.600,11.345,1.173,4.700,16
182.380,3249.300,11.348,1.174,4.700,17
192.520,3251.800,11.351,1.174,4.700,18
202.650,3254.200,11.353,1.175,4.700,19
212.780,3256.500,11.356,1.175,4.700,20
222.910,3258.600,11.358,1.175,4.700,21
233.050,3260.500,11.360,1.176,4.700,22
243.180,3262.400,11.362,1.176,4.700,23
10.133,3083.500,11.309,1.146,4.800,0
20.265,3139.700,11.371,1.152,4.800,1
30.398,3170.500,11.405,1.155,4.800,2
40.530,3191.200,11.428,1.158,4.800,3
50.663,3206.700,11.445,1.160,4.800,4
60.795,3218.800,11.459,1.162,4.800,5
70.927,3228.800,11.470,1.163,4.800,6
81.060,3237.200,11.479,1.164,4.800,7
91.192,3244.400,11.487,1.165,4.800,8
101.330,3250.700,11.494,1.166,4.800,9
111.460,3256.300,11.501,1.167,4.800,10
121.590,3261.300,11.506,1.168,4.800,11
131.720,3265.800,11.511,1.168,4.800,12
141.850,3269.900,11.516,1.169,4.800,13
151.990,3273.600,11.520,1.170,4.800,14
162.120,3277.100,11.524,1.170,4.800,15
172.250,3280.200,11.528,1.171,4.800,16
182.380,3283.200,11.531,1.171,4.800,17
192.520,3286.000,11.534,1.172,4.800,18
202.650,3288.500,11.537,1.172,4.800,19
212.780,3291.000,11.540,1.172,4.800,20
222.910,3293.200,11.542,1.173,4.800,21
233.050,3295.400,11.545,1.173,4.800,22
243.180,3297.400,11.547,1.173,4.800,23
10.133,3104.300,11.474,1.143,4.900,0
20.265,3163.200,11.540,1.149,4.900,1
30.398,3195.600,11.576,1.153,4.900,2
40.530,3217.500,11.601,1.156,4.900,3
50.663,3233.900,11.619,1.158,4.900,4
60.795,3246.800,11.634,1.159,4.900,5
70.927,3257.400,11.646,1.160,4.900,6
81.060,3266.400,11.656,1.162,4.900,7
91.192,3274.100,11.665,1.163,4.900,8
101.330,3280.800,11.673,1.164,4.900,9
111.460,3286.800,11.680,1.164,4.900,10
121.590,3292.100,11.686,1.165,4.900,11
131.720,3297.000,11.691,1.166,4.900,12
141.850,3301.400,11.696,1.166,4.900,13
151.990,3305.400,11.701,1.167,4.900,14
162.120,3309.100,11.705,1.168,4.900,15
172.250,3312.500,11.709,1.168,4.900,16
182.380,3315.700,11.713,1.169,4.900,17
192.520,3318.700,11.716,1.169,4.900,18
202.650,3321.500,11.719,1.169,4.900,19
212.780,3324.100,11.722,1.170,4.900,20
222.910,3326.600,11.725,1.170,4.900,21
233.050,3328.900,11.728,1.171,4.900,22
243.180,3331.100,11.730,1.171,4.900,23
10.133,3123.900,11.637,1.141,5.000,0
20.265,3185.400,11.707,1.147,5.000,1
30.398,3219.300,11.745,1.151,5.000,2
40.530,3242.400,11.772,1.153,5.000,3
50.663,3259.700,11.792,1.155,5.000,4
60.795,3273.400,11.808,1.157,5.000,5
70.927,3284.700,11.821,1.158,5.000,6
81.060,3294.200,11.832,1.159,5.000,7
